geoid,geoid20,year,denom_total_hh,med_hh_inc_adj,med_hh_inc
1400000US06037199202,6037199202,2022,939,89375,89375
1400000US06037199300,6037199300,2022,1327,99375,99375
1400000US06037199400,6037199400,2022,1545,55997,55997
1400000US06037199700,6037199700,2022,1259,50584,50584
1400000US06037199801,6037199801,2022,942,60333,60333
1400000US06037199802,6037199802,2022,631,57880,57880
1400000US06037199900,6037199900,2022,894,49612,49612
1400000US06037201110,6037201110,2022,833,91313,91313
1400000US06037201120,6037201120,2022,1362,85663,85663
1400000US06037201200,6037201200,2022,774,80885,80885
1400000US06037201301,6037201301,2022,1119,87574,87574
1400000US06037201302,6037201302,2022,1989,110682,110682
1400000US06037201401,6037201401,2022,1369,67404,67404
1400000US06037201402,6037201402,2022,1505,75391,75391
1400000US06037201501,6037201501,2022,1679,87554,87554
1400000US06037201503,6037201503,2022,1021,60375,60375
1400000US06037201504,6037201504,2022,647,73929,73929
1400000US06037201601,6037201601,2022,737,65655,65655
1400000US06037201602,6037201602,2022,794,68972,68972
1400000US06037201700,6037201700,2022,1589,76507,76507
1400000US06037203100,6037203100,2022,1316,50515,50515
1400000US06037203200,6037203200,2022,1386,63750,63750
1400000US06037203300,6037203300,2022,512,24236,24236
1400000US06037203500,6037203500,2022,1034,48194,48194
1400000US06037203601,6037203601,2022,854,46078,46078
1400000US06037203602,6037203602,2022,593,70047,70047
1400000US06037203710,6037203710,2022,866,70515,70515
1400000US06037203720,6037203720,2022,1074,69015,69015
1400000US06037203800,6037203800,2022,1289,53895,53895
1400000US06037203900,6037203900,2022,732,91250,91250
1400000US06037204110,6037204110,2022,907,70878,70878
1400000US06037204120,6037204120,2022,737,78938,78938
1400000US06037204200,6037204200,2022,1117,45662,45662
1400000US06037204300,6037204300,2022,1423,53421,53421
1400000US06037204410,6037204410,2022,703,,
1400000US06037204420,6037204420,2022,999,46507,46507
1400000US06037204600,6037204600,2022,1158,45357,45357
1400000US06037204700,6037204700,2022,1306,69861,69861
1400000US06037204810,6037204810,2022,1400,53988,53988
1400000US06037204820,6037204820,2022,577,61176,61176
1400000US06037204910,6037204910,2022,997,47017,47017
1400000US06037204920,6037204920,2022,707,67083,67083
1400000US06037205110,6037205110,2022,894,51389,51389
1400000US06037205120,6037205120,2022,911,29946,29946
1400000US06037206010,6037206010,2022,1594,57653,57653
1400000US06037206020,6037206020,2022,251,118438,118438
1400000US06037206050,6037206050,2022,819,47431,47431
1400000US06037206051,6037206051,2022,1178,128000,128000
1400000US06037206052,6037206052,2022,2285,103519,103519
1400000US06037206053,6037206053,2022,1218,36833,36833
1400000US06037206054,6037206054,2022,667,41852,41852
1400000US06037206201,6037206201,2022,1396,46250,46250
1400000US06037206202,6037206202,2022,1265,22353,22353
1400000US06037206301,6037206301,2022,1348,13738,13738
1400000US06037206302,6037206302,2022,756,9417,9417
1400000US06037206303,6037206303,2022,678,11359,11359
1400000US06037207101,6037207101,2022,1908,57755,57755
1400000US06037207102,6037207102,2022,1531,,
1400000US06037207103,6037207103,2022,934,41667,41667
1400000US06037207303,6037207303,2022,2049,30867,30867
1400000US06037207304,6037207304,2022,1901,12443,12443
1400000US06037207305,6037207305,2022,870,67188,67188
1400000US06037207306,6037207306,2022,1859,45321,45321
1400000US06037207307,6037207307,2022,1300,14940,14940
1400000US06037207308,6037207308,2022,923,97188,97188
1400000US06037207400,6037207400,2022,802,59703,59703
1400000US06037207501,6037207501,2022,1647,99321,99321
1400000US06037207502,6037207502,2022,2743,19328,19328
1400000US06037207711,6037207711,2022,2300,165379,165379
1400000US06037207712,6037207712,2022,3418,85886,85886
1400000US06037207901,6037207901,2022,2581,83828,83828
1400000US06037207902,6037207902,2022,5166,112796,112796
1400000US06037208001,6037208001,2022,1222,85435,85435
1400000US06037208002,6037208002,2022,1350,47151,47151
1400000US06037208301,6037208301,2022,588,41719,41719
1400000US06037208302,6037208302,2022,1948,56106,56106
1400000US06037208401,6037208401,2022,1486,49900,49900
1400000US06037208402,6037208402,2022,900,70500,70500
1400000US06037208501,6037208501,2022,981,75694,75694
1400000US06037208502,6037208502,2022,1566,47654,47654
1400000US06037208610,6037208610,2022,1591,73598,73598
1400000US06037208620,6037208620,2022,1776,74046,74046
1400000US06037208710,6037208710,2022,2262,61754,61754
1400000US06037208720,6037208720,2022,1643,39085,39085
1400000US06037208801,6037208801,2022,1424,45097,45097
1400000US06037208802,6037208802,2022,1506,37798,37798
1400000US06037208902,6037208902,2022,731,35497,35497
1400000US06037208903,6037208903,2022,1194,46573,46573
1400000US06037208904,6037208904,2022,1444,27088,27088
1400000US06037209103,6037209103,2022,1122,31948,31948
1400000US06037209104,6037209104,2022,1020,37692,37692
1400000US06037209105,6037209105,2022,1089,31125,31125
1400000US06037209106,6037209106,2022,1362,47102,47102
1400000US06037209201,6037209201,2022,2323,72313,72313
1400000US06037209202,6037209202,2022,622,35694,35694
1400000US06037209300,6037209300,2022,2392,31655,31655
1400000US06037209401,6037209401,2022,1647,34739,34739
1400000US06037209402,6037209402,2022,1336,47411,47411
1400000US06037209403,6037209403,2022,1561,31446,31446
1400000US06037209510,6037209510,2022,979,40777,40777
1400000US06037209520,6037209520,2022,1023,41318,41318
1400000US06037209810,6037209810,2022,786,34327,34327
1400000US06037209820,6037209820,2022,847,48269,48269
1400000US06037210010,6037210010,2022,1262,32969,32969
1400000US06037211000,6037211000,2022,2377,155122,155122
1400000US06037211121,6037211121,2022,1134,71250,71250
1400000US06037211122,6037211122,2022,1390,49653,49653
1400000US06037211123,6037211123,2022,1185,80063,80063
1400000US06037211124,6037211124,2022,2295,60559,60559
1400000US06037211201,6037211201,2022,1108,57478,57478
1400000US06037211202,6037211202,2022,1062,49385,49385
1400000US06037211310,6037211310,2022,1581,43287,43287
1400000US06037211320,6037211320,2022,1350,37959,37959
1400000US06037211410,6037211410,2022,1281,48333,48333
1400000US06037211420,6037211420,2022,1391,55492,55492
1400000US06037211500,6037211500,2022,1999,72375,72375
1400000US06037211701,6037211701,2022,1328,96599,96599
1400000US06037211703,6037211703,2022,2246,58029,58029
1400000US06037211704,6037211704,2022,1845,42250,42250
1400000US06037211802,6037211802,2022,2443,50090,50090
1400000US06037211803,6037211803,2022,1807,56000,56000
1400000US06037211804,6037211804,2022,1460,46361,46361
1400000US06037211910,6037211910,2022,2177,60988,60988
1400000US06037211921,6037211921,2022,1012,37849,37849
1400000US06037211922,6037211922,2022,1488,51060,51060
1400000US06037212101,6037212101,2022,1695,53098,53098
1400000US06037212102,6037212102,2022,1435,34790,34790
1400000US06037212202,6037212202,2022,1394,53006,53006
1400000US06037212203,6037212203,2022,1739,39238,39238
1400000US06037212204,6037212204,2022,1562,40431,40431
1400000US06037212303,6037212303,2022,1843,35074,35074
1400000US06037212304,6037212304,2022,945,41206,41206
1400000US06037212305,6037212305,2022,1065,46615,46615
1400000US06037212306,6037212306,2022,1225,54177,54177
1400000US06037212410,6037212410,2022,1882,49223,49223
1400000US06037212420,6037212420,2022,1247,48864,48864
1400000US06037212501,6037212501,2022,980,47574,47574
1400000US06037212502,6037212502,2022,1655,61469,61469
1400000US06037212610,6037212610,2022,2092,66550,66550
1400000US06037212620,6037212620,2022,1884,45412,45412
1400000US06037212701,6037212701,2022,843,71563,71563
1400000US06037212702,6037212702,2022,1521,94940,94940
1400000US06037212800,6037212800,2022,1519,73478,73478
1400000US06037212900,6037212900,2022,1601,51948,51948
1400000US06037213100,6037213100,2022,1093,55980,55980
1400000US06037213201,6037213201,2022,1950,40756,40756
1400000US06037213202,6037213202,2022,1352,62516,62516
1400000US06037213310,6037213310,2022,1120,69087,69087
1400000US06037213320,6037213320,2022,1134,33576,33576
1400000US06037213401,6037213401,2022,1799,46121,46121
1400000US06037213402,6037213402,2022,1928,51740,51740
1400000US06037214000,6037214000,2022,1322,148846,148846
1400000US06037214100,6037214100,2022,1842,138125,138125
1400000US06037214400,6037214400,2022,1992,95882,95882
1400000US06037214501,6037214501,2022,1854,107725,107725
1400000US06037214503,6037214503,2022,1595,85960,85960
1400000US06037214504,6037214504,2022,1859,102539,102539
1400000US06037214505,6037214505,2022,976,82148,82148
1400000US06037214600,6037214600,2022,1424,115326,115326
1400000US06037214700,6037214700,2022,1365,115057,115057
1400000US06037214800,6037214800,2022,1651,123320,123320
1400000US06037214902,6037214902,2022,1923,112940,112940
1400000US06037214903,6037214903,2022,1308,,
1400000US06037214904,6037214904,2022,1039,116734,116734
1400000US06037215101,6037215101,2022,1976,80071,80071
1400000US06037215102,6037215102,2022,2270,91944,91944
1400000US06037216100,6037216100,2022,1072,139565,139565
1400000US06037216201,6037216201,2022,1591,110094,110094
1400000US06037216202,6037216202,2022,1569,79085,79085
1400000US06037216301,6037216301,2022,725,,
1400000US06037216302,6037216302,2022,1979,98194,98194
1400000US06037216401,6037216401,2022,2122,97663,97663
1400000US06037216402,6037216402,2022,1401,94079,94079
1400000US06037216700,6037216700,2022,1749,104948,104948
1400000US06037216800,6037216800,2022,1674,125241,125241
1400000US06037216901,6037216901,2022,1417,111696,111696
1400000US06037216902,6037216902,2022,1277,65893,65893
1400000US06037217001,6037217001,2022,1137,123462,123462
1400000US06037217002,6037217002,2022,2287,110278,110278
1400000US06037217101,6037217101,2022,1027,83125,83125
1400000US06037217102,6037217102,2022,1340,100063,100063
1400000US06037217200,6037217200,2022,1867,79028,79028
1400000US06037218110,6037218110,2022,1369,43990,43990
1400000US06037218120,6037218120,2022,1526,50606,50606
1400000US06037218210,6037218210,2022,1323,55614,55614
1400000US06037218220,6037218220,2022,1642,69028,69028
1400000US06037218300,6037218300,2022,2307,63971,63971
1400000US06037218400,6037218400,2022,1509,86006,86006
1400000US06037218500,6037218500,2022,1035,66489,66489
1400000US06037218600,6037218600,2022,1194,75466,75466
1400000US06037218701,6037218701,2022,898,54936,54936
1400000US06037218702,6037218702,2022,917,52891,52891
1400000US06037218800,6037218800,2022,1009,50011,50011
1400000US06037218900,6037218900,2022,2310,51094,51094
1400000US06037219010,6037219010,2022,1041,74643,74643
1400000US06037219020,6037219020,2022,1440,73214,73214
1400000US06037219300,6037219300,2022,1516,51500,51500
1400000US06037219500,6037219500,2022,881,110865,110865
1400000US06037219700,6037219700,2022,1420,60618,60618
1400000US06037219800,6037219800,2022,1073,68450,68450
1400000US06037219901,6037219901,2022,1657,61157,61157
1400000US06037219902,6037219902,2022,1434,82750,82750
1400000US06037220000,6037220000,2022,2337,45682,45682
1400000US06037220100,6037220100,2022,1160,62813,62813
1400000US06037221110,6037221110,2022,1251,46717,46717
1400000US06037221120,6037221120,2022,842,47026,47026
1400000US06037221210,6037221210,2022,943,66014,66014
1400000US06037221220,6037221220,2022,1003,57563,57563
1400000US06037221302,6037221302,2022,1307,34655,34655
1400000US06037221303,6037221303,2022,801,48445,48445
1400000US06037221304,6037221304,2022,1205,51237,51237
1400000US06037221401,6037221401,2022,1390,36490,36490
1400000US06037221402,6037221402,2022,1020,53125,53125
1400000US06037221500,6037221500,2022,1215,34047,34047
1400000US06037221601,6037221601,2022,1025,51833,51833
1400000US06037221602,6037221602,2022,886,52614,52614
1400000US06037221710,6037221710,2022,1070,48466,48466
1400000US06037221810,6037221810,2022,983,32168,32168
1400000US06037221820,6037221820,2022,1161,24266,24266
1400000US06037221900,6037221900,2022,1068,28500,28500
1400000US06037222001,6037222001,2022,1021,85417,85417
1400000US06037222002,6037222002,2022,1434,67928,67928
1400000US06037222100,6037222100,2022,1218,69464,69464
1400000US06037222200,6037222200,2022,1380,46988,46988
1400000US06037222500,6037222500,2022,1319,78814,78814
1400000US06037222600,6037222600,2022,1878,44886,44886
1400000US06037222700,6037222700,2022,178,,
1400000US06037224010,6037224010,2022,1881,43396,43396
1400000US06037224020,6037224020,2022,1006,31897,31897
1400000US06037224200,6037224200,2022,821,51202,51202
1400000US06037224310,6037224310,2022,603,53182,53182
1400000US06037224320,6037224320,2022,1169,30332,30332
1400000US06037224410,6037224410,2022,1252,34018,34018
1400000US06037224420,6037224420,2022,956,25164,25164
1400000US06037224600,6037224600,2022,839,46250,46250
1400000US06037224701,6037224701,2022,395,37310,37310
1400000US06037224702,6037224702,2022,937,11609,11609
1400000US06037226001,6037226001,2022,604,38458,38458
1400000US06037226002,6037226002,2022,1365,42833,42833
1400000US06037226410,6037226410,2022,886,42861,42861
1400000US06037226420,6037226420,2022,1333,41804,41804
1400000US06037226701,6037226701,2022,626,76071,76071
1400000US06037226702,6037226702,2022,891,61862,61862
1400000US06037227010,6037227010,2022,1108,48688,48688
1400000US06037227020,6037227020,2022,809,61615,61615
1400000US06037228100,6037228100,2022,1249,65086,65086
1400000US06037228210,6037228210,2022,1033,48542,48542
1400000US06037228220,6037228220,2022,1022,53750,53750
1400000US06037228310,6037228310,2022,1113,39770,39770
1400000US06037228320,6037228320,2022,756,51039,51039
1400000US06037228410,6037228410,2022,737,47870,47870
1400000US06037228420,6037228420,2022,689,82798,82798
1400000US06037228500,6037228500,2022,1224,43616,43616
1400000US06037228600,6037228600,2022,1170,44902,44902
1400000US06037228710,6037228710,2022,1068,47227,47227
1400000US06037228720,6037228720,2022,1136,56184,56184
1400000US06037228800,6037228800,2022,1349,53897,53897
1400000US06037228900,6037228900,2022,887,32969,32969
1400000US06037229100,6037229100,2022,1152,64464,64464
1400000US06037229200,6037229200,2022,1277,48421,48421
1400000US06037229300,6037229300,2022,1414,55161,55161
1400000US06037229410,6037229410,2022,926,60075,60075
1400000US06037229420,6037229420,2022,1054,53977,53977
1400000US06037231100,6037231100,2022,740,41989,41989
1400000US06037231210,6037231210,2022,1249,41006,41006
1400000US06037231220,6037231220,2022,1462,33458,33458
1400000US06037231301,6037231301,2022,851,56875,56875
1400000US06037231302,6037231302,2022,886,57314,57314
1400000US06037231400,6037231400,2022,1585,58973,58973
1400000US06037231500,6037231500,2022,1517,77083,77083
1400000US06037231601,6037231601,2022,785,75131,75131
1400000US06037231602,6037231602,2022,677,85273,85273
1400000US06037231603,6037231603,2022,817,45037,45037
1400000US06037231710,6037231710,2022,1257,44347,44347
1400000US06037231720,6037231720,2022,1593,47012,47012
1400000US06037231800,6037231800,2022,1467,44025,44025
1400000US06037231901,6037231901,2022,783,49271,49271
1400000US06037231902,6037231902,2022,814,43523,43523
1400000US06037232110,6037232110,2022,877,51875,51875
1400000US06037232120,6037232120,2022,1542,52156,52156
